line,Capacity,hutil1,hutil0p9-1,hutil0p8-0p9,hutil0p75-0p8,hutil>=0p9,hutil>=0p8,hutil>=0p75,dist,zscore,pvalue
11613,451,0,0,0,0,0,0,0,38.632,-5.473267562068049,0.9999999779093868
11614,88,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11615,88,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11616,88,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11617,88,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11618,265,0,0,0,3,0,0,3,29.887,-4.923279631669841,0.9999995744714777
11619,50,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11620,196,0,0,0,0,0,0,0,18.289,-5.473267562068049,0.9999999779093868
11621,166,0,0,0,0,0,0,0,21.626,-5.473267562068049,0.9999999779093868
11622,231,0,0,0,0,0,0,0,19.078,-5.473267562068049,0.9999999779093868
11623,219,0,0,0,0,0,0,0,66.032,-5.473267562068049,0.9999999779093868
11624,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11625,187,0,0,0,0,0,0,0,31.213,-5.473267562068049,0.9999999779093868
11626,209,0,0,0,0,0,0,0,63.717,-5.473267562068049,0.9999999779093868
11627,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11628,231,0,0,0,0,0,0,0,38.796,-5.473267562068049,0.9999999779093868
11629,250,0,0,0,0,0,0,0,68.692,-5.473267562068049,0.9999999779093868
11630,221,0,0,0,0,0,0,0,18.604,-5.473267562068049,0.9999999779093868
11631,228,0,0,0,0,0,0,0,42.838,-5.473267562068049,0.9999999779093868
11632,180,0,0,0,0,0,0,0,69.042,-5.473267562068049,0.9999999779093868
11633,202,0,0,0,0,0,0,0,17.163,-5.473267562068049,0.9999999779093868
11634,218,0,0,0,0,0,0,0,50.038,-5.473267562068049,0.9999999779093868
11635,266,0,0,0,0,0,0,0,59.654,-5.473267562068049,0.9999999779093868
11636,271,0,0,0,0,0,0,0,140.532,-5.473267562068049,0.9999999779093868
11637,255,0,0,10,28,0,10,38,79.876,1.493246222975925,0.06768637334392458
11638,192,0,0,0,0,0,0,0,77.277,-5.473267562068049,0.9999999779093868
11639,268,0,0,0,0,0,0,0,59.85,-5.473267562068049,0.9999999779093868
11640,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11641,258,0,0,0,0,0,0,0,95.055,-5.473267562068049,0.9999999779093868
11642,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11643,218,0,0,0,0,0,0,0,15.568,-5.473267562068049,0.9999999779093868
11644,183,0,0,0,0,0,0,0,30.913,-5.473267562068049,0.9999999779093868
11645,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11646,271,0,0,0,0,0,0,0,71.054,-5.473267562068049,0.9999999779093868
11647,227,0,0,0,0,0,0,0,6.678,-5.473267562068049,0.9999999779093868
11648,250,0,0,0,0,0,0,0,37.542,-5.473267562068049,0.9999999779093868
11649,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11650,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11651,173,0,0,0,0,0,0,0,72.725,-5.473267562068049,0.9999999779093868
11652,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11653,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11654,175,0,0,0,0,0,0,0,42.304,-5.473267562068049,0.9999999779093868
11655,271,0,0,0,0,0,0,0,93.161,-5.473267562068049,0.9999999779093868
11656,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11657,246,0,0,0,0,0,0,0,55.893,-5.473267562068049,0.9999999779093868
11658,227,0,0,0,0,0,0,0,47.619,-5.473267562068049,0.9999999779093868
11659,222,0,0,0,0,0,0,0,36.541,-5.473267562068049,0.9999999779093868
11660,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11661,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11662,250,0,0,0,0,0,0,0,71.561,-5.473267562068049,0.9999999779093868
11663,251,0,0,0,0,0,0,0,80.296,-5.473267562068049,0.9999999779093868
11664,190,0,0,0,0,0,0,0,35.895,-5.473267562068049,0.9999999779093868
11665,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11666,275,0,0,0,0,0,0,0,61.45,-5.473267562068049,0.9999999779093868
11667,181,0,0,0,0,0,0,0,123.539,-5.473267562068049,0.9999999779093868
11668,279,0,0,1,59,0,1,60,53.233,5.526491045896121,1.633494628450194e-08
11669,197,0,0,0,0,0,0,0,41.176,-5.473267562068049,0.9999999779093868
11670,205,0,0,0,0,0,0,0,43.695,-5.473267562068049,0.9999999779093868
11671,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11672,218,0,0,0,0,0,0,0,59.81,-5.473267562068049,0.9999999779093868
11673,215,0,0,0,0,0,0,0,79.629,-5.473267562068049,0.9999999779093868
11674,239,0,0,0,0,0,0,0,61.732,-5.473267562068049,0.9999999779093868
11675,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11676,233,0,0,0,0,0,0,0,29.546,-5.473267562068049,0.9999999779093868
11677,238,0,0,0,0,0,0,0,65.876,-5.473267562068049,0.9999999779093868
11678,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11679,239,0,0,0,9,0,0,9,41.525,-3.8233037708734234,0.9999341623045354
11680,254,0,0,0,0,0,0,0,48.485,-5.473267562068049,0.9999999779093868
11681,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11682,237,0,0,0,0,0,0,0,75.875,-5.473267562068049,0.9999999779093868
11683,221,0,0,0,0,0,0,0,62.57,-5.473267562068049,0.9999999779093868
11684,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11685,182,0,0,0,0,0,0,0,13.253,-5.473267562068049,0.9999999779093868
11686,217,0,0,0,0,0,0,0,25.99,-5.473267562068049,0.9999999779093868
11687,228,0,0,0,0,0,0,0,38.017,-5.473267562068049,0.9999999779093868
11688,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11689,220,0,0,80,219,0,80,299,78.81,49.34219616762006,0.0
11690,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11691,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11692,199,0,0,0,0,0,0,0,7.943,-5.473267562068049,0.9999999779093868
11693,238,0,0,0,0,0,0,0,32.315,-5.473267562068049,0.9999999779093868
11694,242,0,0,0,0,0,0,0,30.29,-5.473267562068049,0.9999999779093868
11695,259,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11696,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11697,129,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11698,129,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11699,195,0,0,0,0,0,0,0,15.858,-5.473267562068049,0.9999999779093868
11700,219,0,0,0,0,0,0,0,25.489,-5.473267562068049,0.9999999779093868
11701,246,0,0,0,0,0,0,0,28.871,-5.473267562068049,0.9999999779093868
11702,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11703,222,1839,558,374,189,2397,2771,2960,8.18,537.181490430831,0.0
11704,248,0,4,2402,242,4,2406,2648,28.226,479.98274566941734,0.0
11705,249,0,0,0,0,0,0,0,73.302,-5.473267562068049,0.9999999779093868
11706,250,0,0,0,0,0,0,0,53.67,-5.473267562068049,0.9999999779093868
11707,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11708,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11709,212,0,0,0,0,0,0,0,50.044,-5.473267562068049,0.9999999779093868
11710,247,0,0,0,0,0,0,0,21.45,-5.473267562068049,0.9999999779093868
11711,262,0,0,0,0,0,0,0,24.468,-5.473267562068049,0.9999999779093868
11712,280,0,0,0,0,0,0,0,44.573,-5.473267562068049,0.9999999779093868
11713,261,0,0,0,0,0,0,0,107.279,-5.473267562068049,0.9999999779093868
11714,255,0,0,0,0,0,0,0,66.538,-5.473267562068049,0.9999999779093868
11715,267,0,0,0,0,0,0,0,55.964,-5.473267562068049,0.9999999779093868
11716,183,0,0,0,0,0,0,0,38.772,-5.473267562068049,0.9999999779093868
11717,204,0,0,0,0,0,0,0,43.427,-5.473267562068049,0.9999999779093868
11718,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11719,235,0,0,0,0,0,0,0,82.806,-5.473267562068049,0.9999999779093868
11720,213,0,0,0,0,0,0,0,24.033,-5.473267562068049,0.9999999779093868
11721,167,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11722,252,0,0,0,0,0,0,0,0.777,-5.473267562068049,0.9999999779093868
11723,269,0,0,0,0,0,0,0,7.891,-5.473267562068049,0.9999999779093868
11724,90,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11725,171,0,0,0,0,0,0,0,0.777,-5.473267562068049,0.9999999779093868
11726,100,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11727,102,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11728,102,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11729,102,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11730,102,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11731,260,0,0,0,0,0,0,0,7.367,-5.473267562068049,0.9999999779093868
11732,140,0,0,0,0,0,0,0,25.668,-5.473267562068049,0.9999999779093868
11733,222,0,0,0,0,0,0,0,39.589,-5.473267562068049,0.9999999779093868
11734,235,0,0,0,0,0,0,0,43.514,-5.473267562068049,0.9999999779093868
11735,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11736,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11737,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11738,276,0,0,0,0,0,0,0,28.0,-5.473267562068049,0.9999999779093868
11739,276,0,0,0,0,0,0,0,26.552,-5.473267562068049,0.9999999779093868
11740,276,0,0,0,0,0,0,0,26.552,-5.473267562068049,0.9999999779093868
11741,276,0,0,0,0,0,0,0,26.552,-5.473267562068049,0.9999999779093868
11742,282,0,0,0,0,0,0,0,83.325,-5.473267562068049,0.9999999779093868
11743,282,0,0,0,0,0,0,0,83.325,-5.473267562068049,0.9999999779093868
11744,282,0,0,0,0,0,0,0,83.325,-5.473267562068049,0.9999999779093868
11745,236,0,0,0,0,0,0,0,41.883,-5.473267562068049,0.9999999779093868
11746,225,0,0,0,0,0,0,0,52.42,-5.473267562068049,0.9999999779093868
11747,216,0,0,0,0,0,0,0,11.511,-5.473267562068049,0.9999999779093868
11748,72,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11749,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11750,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11751,142,0,0,0,0,0,0,0,5.201,-5.473267562068049,0.9999999779093868
11752,240,0,0,0,0,0,0,0,20.813,-5.473267562068049,0.9999999779093868
11753,260,0,0,0,0,0,0,0,5.201,-5.473267562068049,0.9999999779093868
11754,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11755,216,0,0,0,0,0,0,0,54.353,-5.473267562068049,0.9999999779093868
11756,265,0,0,0,0,0,0,0,111.937,-5.473267562068049,0.9999999779093868
11757,255,0,0,0,0,0,0,0,71.114,-5.473267562068049,0.9999999779093868
11758,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11759,261,0,0,0,0,0,0,0,83.951,-5.473267562068049,0.9999999779093868
11760,520,0,29,218,602,29,247,849,0.0,150.17331674062495,0.0
11761,545,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11762,544,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11763,542,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11764,541,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11765,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11766,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11767,260,0,0,0,0,0,0,0,9.821,-5.473267562068049,0.9999999779093868
11768,1380,0,0,0,0,0,0,0,130.721,-5.473267562068049,0.9999999779093868
11769,1370,0,0,0,0,0,0,0,174.34,-5.473267562068049,0.9999999779093868
11770,1461,0,0,0,0,0,0,0,164.604,-5.473267562068049,0.9999999779093868
11771,1223,0,0,0,0,0,0,0,83.338,-5.473267562068049,0.9999999779093868
11772,1378,0,0,0,0,0,0,0,109.316,-5.473267562068049,0.9999999779093868
11773,260,0,0,0,1729,0,0,1729,0.0,311.50310965743273,0.0
11774,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11775,212,0,0,0,0,0,0,0,0.022,-5.473267562068049,0.9999999779093868
11776,215,0,0,0,0,0,0,0,0.385,-5.473267562068049,0.9999999779093868
11777,225,0,0,0,0,0,0,0,0.701,-5.473267562068049,0.9999999779093868
11778,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11779,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11780,177,0,0,0,0,0,0,0,0.524,-5.473267562068049,0.9999999779093868
11781,243,0,0,0,0,0,0,0,10.248,-5.473267562068049,0.9999999779093868
11782,191,0,0,0,0,0,0,0,36.818,-5.473267562068049,0.9999999779093868
11783,266,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11784,421,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11785,303,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11786,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11787,251,0,0,757,1181,0,757,1938,40.713,349.8189354751746,0.0
11788,1371,0,0,0,0,0,0,0,123.923,-5.473267562068049,0.9999999779093868
11789,1293,0,0,0,0,0,0,0,113.253,-5.473267562068049,0.9999999779093868
11790,518,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11791,628,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11792,1077,0,0,0,0,0,0,0,12.666,-5.473267562068049,0.9999999779093868
11793,1372,0,0,0,0,0,0,0,189.17,-5.473267562068049,0.9999999779093868
11794,393,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11795,125,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11796,445,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11797,588,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11798,587,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11799,585,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11800,1257,0,0,0,0,0,0,0,150.239,-5.473267562068049,0.9999999779093868
11801,92,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11802,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11803,229,0,0,0,0,0,0,0,41.089,-5.473267562068049,0.9999999779093868
11804,230,0,0,0,0,0,0,0,31.776,-5.473267562068049,0.9999999779093868
11805,100,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11806,219,0,0,0,0,0,0,0,5.963,-5.473267562068049,0.9999999779093868
11807,433,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11808,601,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11809,1418,0,0,0,0,0,0,0,201.83,-5.473267562068049,0.9999999779093868
11810,229,0,0,0,0,0,0,0,0.615,-5.473267562068049,0.9999999779093868
11811,252,0,0,0,0,0,0,0,0.209,-5.473267562068049,0.9999999779093868
11812,596,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11813,926,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11814,395,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11815,122,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11816,496,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11817,83,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11818,83,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11819,83,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11820,100,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11821,463,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11822,463,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11823,150,0,0,0,2405,0,0,2405,0.0,435.43372330716244,0.0
11824,219,0,0,0,0,0,0,0,22.48,-5.473267562068049,0.9999999779093868
11825,237,0,0,0,0,0,0,0,86.052,-5.473267562068049,0.9999999779093868
11826,128,0,0,0,1637,0,0,1637,0.0,294.636813125221,0.0
11827,23,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11828,242,0,0,0,0,0,0,0,13.317,-5.473267562068049,0.9999999779093868
11829,434,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11830,793,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11831,793,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11832,793,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11833,793,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11834,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11835,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11836,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11837,134,0,0,0,1779,0,0,1779,0.0,320.66957516406956,0.0
11838,243,0,0,0,0,0,0,0,4.614,-5.473267562068049,0.9999999779093868
11839,394,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11840,262,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11841,38,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11842,75,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11843,65,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11844,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11845,684,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11846,741,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11847,741,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11848,741,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11849,151,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11850,195,0,0,0,0,0,0,0,0.04,-5.473267562068049,0.9999999779093868
11851,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11852,106,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11853,105,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11854,123,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11855,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11856,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11857,105,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11858,70,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11859,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11860,242,0,0,0,0,0,0,0,39.952,-5.473267562068049,0.9999999779093868
11861,218,0,0,0,0,0,0,0,6.961,-5.473267562068049,0.9999999779093868
11862,200,0,0,0,0,0,0,0,52.872,-5.473267562068049,0.9999999779093868
11863,234,0,0,0,0,0,0,0,16.736,-5.473267562068049,0.9999999779093868
11864,243,0,0,0,0,0,0,0,3.41,-5.473267562068049,0.9999999779093868
11865,249,0,0,0,0,0,0,0,7.386,-5.473267562068049,0.9999999779093868
11866,241,0,0,0,0,0,0,0,11.05,-5.473267562068049,0.9999999779093868
11867,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11868,246,0,0,0,0,0,0,0,60.667,-5.473267562068049,0.9999999779093868
11869,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11870,243,0,0,0,0,0,0,0,16.501,-5.473267562068049,0.9999999779093868
11871,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11872,218,0,0,0,0,0,0,0,9.564,-5.473267562068049,0.9999999779093868
11873,188,0,0,0,0,0,0,0,36.351,-5.473267562068049,0.9999999779093868
11874,178,0,0,0,0,0,0,0,14.15,-5.473267562068049,0.9999999779093868
11875,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11876,234,0,0,0,0,0,0,0,40.062,-5.473267562068049,0.9999999779093868
11877,245,0,0,0,0,0,0,0,23.189,-5.473267562068049,0.9999999779093868
11878,245,0,0,0,0,0,0,0,33.002,-5.473267562068049,0.9999999779093868
11879,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11880,241,0,0,0,0,0,0,0,22.719,-5.473267562068049,0.9999999779093868
11881,177,0,0,0,0,0,0,0,36.506,-5.473267562068049,0.9999999779093868
11882,180,0,0,0,0,0,0,0,29.205,-5.473267562068049,0.9999999779093868
11883,210,0,0,0,0,0,0,0,5.034,-5.473267562068049,0.9999999779093868
11884,237,0,0,0,0,0,0,0,6.511,-5.473267562068049,0.9999999779093868
11885,217,0,0,0,0,0,0,0,36.948,-5.473267562068049,0.9999999779093868
11886,194,0,0,0,0,0,0,0,10.752,-5.473267562068049,0.9999999779093868
11887,201,0,0,0,0,0,0,0,31.358,-5.473267562068049,0.9999999779093868
11888,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11889,235,0,0,0,0,0,0,0,28.916,-5.473267562068049,0.9999999779093868
11890,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11891,199,0,0,0,0,0,0,0,39.012,-5.473267562068049,0.9999999779093868
11892,242,0,0,0,0,0,0,0,2.072,-5.473267562068049,0.9999999779093868
11893,244,0,0,0,0,0,0,0,16.558,-5.473267562068049,0.9999999779093868
11894,218,0,0,0,0,0,0,0,2.439,-5.473267562068049,0.9999999779093868
11895,206,0,0,0,0,0,0,0,11.414,-5.473267562068049,0.9999999779093868
11896,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11897,242,0,0,0,0,0,0,0,29.68,-5.473267562068049,0.9999999779093868
11898,242,0,0,0,0,0,0,0,10.558,-5.473267562068049,0.9999999779093868
11899,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11900,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11901,242,0,0,0,0,0,0,0,15.687,-5.473267562068049,0.9999999779093868
11902,242,0,0,0,0,0,0,0,14.395,-5.473267562068049,0.9999999779093868
11903,196,0,0,0,0,0,0,0,6.475,-5.473267562068049,0.9999999779093868
11904,240,0,0,0,0,0,0,0,4.432,-5.473267562068049,0.9999999779093868
11905,279,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11906,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11907,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11908,139,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11909,139,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11910,266,0,0,0,0,0,0,0,98.135,-5.473267562068049,0.9999999779093868
11911,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11912,233,0,0,0,0,0,0,0,2.95,-5.473267562068049,0.9999999779093868
11913,209,0,0,0,0,0,0,0,19.773,-5.473267562068049,0.9999999779093868
11914,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11915,250,0,0,0,0,0,0,0,1.365,-5.473267562068049,0.9999999779093868
11916,451,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11917,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11918,1126,0,0,0,0,0,0,0,20.669,-5.473267562068049,0.9999999779093868
11919,1284,0,0,0,0,0,0,0,44.874,-5.473267562068049,0.9999999779093868
11920,221,0,0,0,0,0,0,0,14.393,-5.473267562068049,0.9999999779093868
11921,228,0,0,0,0,0,0,0,18.735,-5.473267562068049,0.9999999779093868
11922,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11923,227,0,0,0,0,0,0,0,5.453,-5.473267562068049,0.9999999779093868
11924,240,0,0,0,0,0,0,0,25.229,-5.473267562068049,0.9999999779093868
11925,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11926,201,0,0,0,0,0,0,0,53.743,-5.473267562068049,0.9999999779093868
11927,206,0,0,0,0,0,0,0,13.189,-5.473267562068049,0.9999999779093868
11928,198,0,0,0,0,0,0,0,115.532,-5.473267562068049,0.9999999779093868
11929,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11930,226,0,0,0,0,0,0,0,48.528,-5.473267562068049,0.9999999779093868
11931,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11932,224,0,0,0,0,0,0,0,22.132,-5.473267562068049,0.9999999779093868
11933,247,0,0,0,0,0,0,0,36.564,-5.473267562068049,0.9999999779093868
11934,257,0,0,0,0,0,0,0,36.812,-5.473267562068049,0.9999999779093868
11935,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11936,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11937,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11938,182,0,0,0,0,0,0,0,15.322,-5.473267562068049,0.9999999779093868
11939,240,0,0,0,0,0,0,0,49.493,-5.473267562068049,0.9999999779093868
11940,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11941,218,0,0,0,0,0,0,0,14.162,-5.473267562068049,0.9999999779093868
11942,218,0,0,0,0,0,0,0,2.631,-5.473267562068049,0.9999999779093868
11943,237,0,0,0,0,0,0,0,18.462,-5.473267562068049,0.9999999779093868
11944,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
11945,204,0,0,0,0,0,0,0,3.054,-5.473267562068049,0.9999999779093868
11946,221,0,0,0,0,0,0,0,1.818,-5.473267562068049,0.9999999779093868
11947,244,0,0,0,0,0,0,0,24.78,-5.473267562068049,0.9999999779093868
11948,202,0,0,0,0,0,0,0,7.513,-5.473267562068049,0.9999999779093868
11949,185,0,0,0,0,0,0,0,5.869,-5.473267562068049,0.9999999779093868
11950,222,0,0,0,0,0,0,0,44.068,-5.473267562068049,0.9999999779093868
